bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,l1area,l2area,l3area,yearsstand,yearsrenovated
3,2,1750,2550,1,0,0,3,7,1750,0,47.7329,-122.343,1370,1533,4300,2903,1750,60,60
4,2.75,1690,6090,1,0,0,3,7,1400,290,47.6814,-122.269,1820,6090,7780,7910,1690,69,69
3,2.25,2270,32112,1,0,0,4,8,1740,530,47.3451,-122.094,2310,41606,34382,43916,2270,34,34
3,1,1330,5100,1,0,0,3,7,900,430,47.6837,-122.291,1500,5100,6430,6600,1330,73,73
4,2.5,2390,6775,2,0,0,3,7,2390,0,47.4811,-122.182,2560,6346,9165,8906,2390,11,11
4,2.5,2570,7173,2,0,0,3,8,2570,0,47.7073,-122.11,2630,6026,9743,8656,2570,10,10
3,1.75,1200,9085,1,0,0,4,7,1200,0,47.2795,-122.353,1200,9085,10285,10285,1200,46,46
5,2.75,2980,4502,2,0,0,3,9,2980,0,47.7698,-122.235,2850,4501,7482,7351,2980,7,7
5,3.5,2690,4800,2,0,2,3,8,1930,760,47.5592,-122.269,2080,4900,7490,6980,2690,96,31
5,6.25,8020,21738,2,0,0,3,11,8020,0,47.5675,-122.189,4160,18969,29758,23129,8020,13,13
2,2.5,1280,1566,2,0,0,3,7,1280,0,47.4336,-122.195,1460,1845,2846,3305,1280,9,9
2,1.75,1720,5785,1,0,0,3,6,860,860,47.5554,-122.274,1680,5184,7505,6864,1720,67,13
3,2.5,2720,11937,2,0,0,3,9,2720,0,47.4185,-122.212,2590,9683,14657,12273,2720,25,25
3,1.75,2150,19127,1,0,0,3,7,1650,500,47.5061,-122.324,1550,15000,21277,16550,2150,37,37
2,1,820,6200,1,0,0,4,6,820,0,47.4163,-122.34,1410,14000,7020,15410,820,60,60
3,1,1020,4800,1,0,0,3,7,1020,0,47.5615,-122.272,1400,5465,5820,6865,1020,70,70
2,1,1070,5080,1,0,0,5,6,1070,0,47.5224,-122.35,900,5080,6150,5980,1070,73,73
4,1,1290,6034,1,0,0,3,6,1050,240,47.5223,-122.286,1060,6034,7324,7094,1290,65,65
4,2.5,2950,48351,2,0,0,3,10,2950,0,47.5938,-122.048,2870,34417,51301,37287,2950,29,29
3,1.5,1250,7200,1,0,0,4,7,1250,0,47.3678,-122.282,1250,7560,8450,8810,1250,36,36
3,1,980,7480,1,0,0,3,6,830,150,47.5206,-122.363,1140,7480,8460,8620,980,66,66
3,2.25,2380,6000,1,0,0,3,8,2040,340,47.6955,-122.275,1680,7200,8380,8880,2380,53,53
3,2,1770,14400,1,0,0,4,8,1770,0,47.415,-122.337,1900,14400,16170,16300,1770,55,55
3,2.5,2430,7613,2,0,0,4,8,2430,0,47.4383,-122.135,2440,8342,10043,10782,2430,28,28
4,2.5,2910,4680,1,0,0,5,9,1850,1060,47.6745,-122.31,1960,4120,7590,6080,2910,78,78
3,2.5,1810,1658,3,0,0,3,8,1810,0,47.6955,-122.376,1470,1585,3468,3055,1810,16,16
5,3.5,3420,4216,2,0,0,3,9,2520,900,47.6799,-122.304,1420,4500,7636,5920,3420,6,6
4,1.5,2500,6300,1,0,0,4,7,1500,1000,47.3781,-122.284,1720,8925,8800,10645,2500,53,53
4,1,1580,8475,1,0,2,4,7,1580,0,47.5104,-122.254,1700,5650,10055,7350,1580,86,86
4,2.75,2380,15800,1,0,0,3,8,1680,700,47.5929,-122.133,1950,11751,18180,13701,2380,57,13
3,1,1570,4000,2,0,0,5,8,1570,0,47.6575,-122.346,1640,4000,5570,5640,1570,106,106
3,1.75,1490,8366,1,0,0,4,7,1010,480,47.375,-122.14,1490,7469,9856,8959,1490,39,39
3,3,3530,8345,2,0,0,3,10,3530,0,47.7338,-122.234,1940,9600,11875,11540,3530,9,9
4,3,1830,9548,2,0,0,3,7,1830,0,47.7379,-122.224,1740,9750,11378,11490,1830,23,23
3,2,1290,1213,3,0,0,3,8,1290,0,47.6609,-122.344,1290,3235,2503,4525,1290,13,13
3,1,1090,6125,1,0,0,4,6,790,300,47.5343,-122.37,1050,6125,7215,7175,1090,69,69
3,2.5,2250,4337,2,0,0,3,8,2250,0,47.5908,-122.017,2250,4721,6587,6971,2250,10,10
4,2.5,2360,5226,2,0,0,3,8,2360,0,47.712,-122.229,2440,5156,7586,7596,2360,13,13
3,1.75,1580,11455,1,0,0,4,7,1200,380,47.4756,-122.147,1550,10650,13035,12200,1580,41,41
4,1.5,1430,6380,1,0,0,4,9,1430,0,47.7014,-122.313,1220,5112,7810,6332,1430,84,84
4,1.5,1780,5100,1,0,0,3,7,1320,460,47.6944,-122.288,1880,5100,6880,6980,1780,62,62
5,2.5,2760,11340,2,0,0,4,9,2760,0,47.4769,-122.141,2470,11340,14100,13810,2760,36,36
2,1,950,3060,1,0,0,3,6,810,140,47.6698,-122.323,1510,3780,4010,5290,950,89,89
4,2.5,2110,8990,2,0,0,3,8,2110,0,47.4457,-122.127,2040,8800,11100,10840,2110,37,37
3,2.25,1460,941,3,0,0,3,8,1460,0,47.7145,-122.356,1490,1399,2401,2889,1460,8,8
3,2.25,1450,4667,2,0,0,3,7,1450,0,47.7611,-122.233,1490,4667,6117,6157,1450,5,5
2,0.75,660,5240,1,0,0,4,4,660,0,47.3881,-122.234,850,5080,5900,5930,660,102,102
3,2.5,2290,2798,3,0,0,4,9,2290,0,47.641,-122.315,2260,5000,5088,7260,2290,61,31
5,2.75,4450,9600,2,0,0,3,9,3650,800,47.7336,-122.21,4000,9750,14050,13750,4450,0,0
3,1.75,1470,8925,1,0,0,4,7,1470,0,47.2026,-122,1430,9282,10395,10712,1470,57,57
4,3,3150,9130,2,0,0,3,9,3150,0,47.5974,-122.017,2970,6228,12280,9198,3150,13,13
3,2.5,1580,3075,2,0,0,3,8,1580,0,47.545,-122.368,1710,2934,4655,4644,1580,1,1
4,3.5,3510,7200,2,0,0,3,9,2600,910,47.5537,-122.398,2050,6200,10710,8250,3510,6,6
4,2,2020,8100,1,0,0,4,7,1160,860,47.7307,-122.297,1840,8680,10120,10520,2020,69,69
6,4.5,6040,219542,2,0,0,3,11,4100,1940,47.5622,-122.003,2010,32362,225582,34372,6040,18,18
3,2.25,2180,60112,2,0,0,3,8,2180,0,47.6723,-122.082,2060,120225,62292,122285,2180,39,39
4,3.5,2540,5808,2,0,0,5,8,1820,720,47.6857,-122.376,1520,5461,8348,6981,2540,105,29
3,2.25,3250,34848,1,0,0,3,10,2260,990,47.6077,-122.158,2770,21512,38098,24282,3250,8,8
2,1,1210,18700,1,0,0,4,7,1210,0,47.3752,-122.166,2250,10048,19910,12298,1210,74,74
2,1,760,4746,1,0,0,3,5,760,0,47.4836,-122.214,1360,7810,5506,9170,760,84,84
2,1,1040,11500,1,0,0,5,7,1040,0,47.2791,-122.3,1300,11954,12540,13254,1040,68,68
4,2.25,2160,8817,1,0,0,3,7,1460,700,47.7595,-122.356,1880,8817,10977,10697,2160,49,49
2,2,1030,21712,1,0,0,4,6,1030,0,47.4905,-122.331,1790,9199,22742,10989,1030,76,76
3,1,1250,5411,1,0,0,3,7,1250,0,47.5064,-122.265,1490,6320,6661,7810,1250,34,34
3,2,2320,9420,1,0,0,5,7,2320,0,47.5133,-122.196,2030,9420,11740,11450,2320,62,62
3,2.5,1460,4961,1,0,0,4,8,1150,310,47.6955,-122.183,1550,5449,6421,6999,1460,26,26
4,2.5,1870,8449,2,0,0,3,8,1870,0,47.4435,-122.274,2160,8113,10319,10273,1870,22,22
3,1.75,1860,7191,1,0,0,4,7,1260,600,47.4338,-122.168,1850,7490,9051,9340,1860,40,40
3,2.25,1740,9488,1,0,0,4,8,1180,560,47.5339,-122.174,1880,8615,11228,10495,1740,38,38
4,2.5,3690,13609,2,0,2,3,10,3690,0,47.5872,-121.972,3600,13609,17299,17209,3690,18,18
4,2.75,2500,10330,1,0,0,4,8,1380,1120,47.7743,-122.286,2270,10430,12830,12700,2500,36,36
3,2.5,1320,1310,3,0,0,3,8,1320,0,47.6719,-122.38,1350,1250,2630,2600,1320,8,8
3,1.5,1480,10588,1,0,0,3,7,1480,0,47.2872,-122.212,1370,10588,12068,11958,1480,57,57
3,1.5,1500,5111,2,0,0,5,8,1500,0,47.6118,-122.284,2380,4519,6611,6899,1500,31,31
4,2.5,3190,49658,2,0,0,3,10,3190,0,47.6216,-122.015,3040,49658,52848,52698,3190,15,15
3,2.5,2230,4850,2,0,0,3,8,2230,0,47.7295,-122.334,2230,4513,7080,6743,2230,1,1
2,1.5,1295,1093,2,0,0,3,9,1105,190,47.6192,-122.299,1295,1413,2388,2708,1295,7,7
3,2.5,2230,5717,2,0,0,3,7,2230,0,47.4388,-122.117,2230,5194,7947,7424,2230,11,11
2,1,930,7550,1,0,0,3,6,930,0,47.4866,-122.303,1370,10176,8480,11546,930,28,28
2,2.5,1740,2500,2,0,2,3,8,1210,530,47.622,-122.3,1640,2500,4240,4140,1740,20,20
4,2.5,2380,12573,1,0,0,4,9,2380,0,47.5984,-122.176,2900,10700,14953,13600,2380,51,51
4,3.5,3600,5697,2,0,0,3,9,2940,660,47.5755,-122.071,3490,5911,9297,9401,3600,0,0
5,3,3320,5354,2,0,0,3,9,3320,0,47.6542,-122.331,2330,4040,8674,6370,3320,11,11
3,3.5,2450,9248,2,0,4,3,8,1960,490,47.5476,-122.397,2620,10207,11698,12827,2450,81,21
3,1,1080,10200,1,0,0,4,7,1080,0,47.3215,-122.351,1230,10400,11280,11630,1080,52,52
3,1.75,1800,9000,1,0,0,3,7,1200,600,47.4932,-122.278,980,6000,10800,6980,1800,53,53
4,3.25,3140,10752,2,0,0,3,7,2300,840,47.5022,-122.363,1300,9920,13892,11220,3140,22,22
3,3.25,2230,5460,1,0,1,4,8,1430,800,47.53,-122.388,2070,5600,7690,7670,2230,38,38
3,1,920,6460,1,0,0,5,6,920,0,47.3665,-122.082,920,4770,7380,5690,920,45,45
4,2.75,3370,6675,1,0,3,4,8,1920,1450,47.5887,-122.291,2250,5550,10045,7800,3370,66,66
3,2.25,1640,5880,1,0,0,3,7,1240,400,47.5323,-122.351,1200,4760,7520,5960,1640,38,38
2,1.75,1350,4023,1,0,0,3,7,1350,0,47.3493,-122.023,1370,3570,5373,4940,1350,10,10
4,2.5,2560,5593,2,0,0,3,7,2560,0,47.6886,-122.037,2800,5890,8153,8690,2560,13,13
3,1,930,6060,1,0,0,4,6,930,0,47.5289,-122.28,1640,6364,6990,8004,930,41,41
3,1,1420,10980,1,0,0,4,7,1200,220,47.574,-122.138,1630,9763,12400,11393,1420,60,60
3,2,2440,23512,1,0,0,3,6,1640,800,47.4594,-122.326,1630,19613,25952,21243,2440,81,81
4,2.5,3110,24466,2,0,0,3,9,3110,0,47.4898,-122.127,3080,22185,27576,25265,3110,17,17
5,3,2190,9652,2,0,0,3,7,2190,0,47.5049,-122.239,1440,6710,11842,8150,2190,16,16
4,1.75,1870,5200,2,0,0,4,7,1200,670,47.6843,-122.283,1790,5000,7070,6790,1870,77,77
3,2.5,1950,9906,2,0,0,3,8,1950,0,47.6363,-122.025,1860,7689,11856,9549,1950,26,26
4,2.5,3140,32336,1,0,0,3,10,3140,0,47.7412,-122.087,2340,19965,35476,22305,3140,20,20
3,2.5,1760,6477,2,0,0,4,8,1760,0,47.3731,-122.172,1890,6800,8237,8690,1760,28,28
3,3,3730,35900,1,0,0,3,9,2960,770,47.5814,-122.122,2280,16026,39630,18306,3730,35,35
3,2.25,1830,8276,1,0,0,3,8,1350,480,47.6336,-122.025,1920,8276,10106,10196,1830,26,26
4,2.5,2980,5896,2,0,0,3,8,2980,0,47.6872,-122.036,2900,5712,8876,8612,2980,14,14
4,1.75,1900,10297,1,0,0,4,8,1900,0,47.5944,-122.155,2220,9612,12197,11832,1900,48,48
3,1.75,1860,5750,1,0,0,5,6,1300,560,47.5586,-122.383,1550,5750,7610,7300,1860,96,96
3,2.25,1980,40887,1,0,0,4,8,1980,0,47.6478,-122.029,2460,35700,42867,38160,1980,34,34
4,2.5,2730,10281,2,0,2,3,9,2730,0,47.6227,-122.029,2750,7220,13011,9970,2730,18,18
3,1.75,2430,8820,1,0,2,3,8,1630,800,47.4972,-122.233,2390,10050,11250,12440,2430,37,37
2,1.5,1900,4450,1,0,0,5,7,1500,400,47.5834,-122.293,2130,5000,6350,7130,1900,98,98
4,2.25,3040,9690,1,0,0,4,9,1940,1100,47.5923,-122.169,2430,9690,12730,12120,3040,36,36
4,2.5,3480,38985,2,0,0,3,10,3480,0,47.6895,-122.052,3630,36290,42465,39920,3480,25,25
3,2,2460,41343,1,0,0,4,8,2460,0,47.5142,-122.021,2500,53885,43803,56385,2460,26,26
3,1.5,1500,8272,1,0,0,4,7,1500,0,47.7741,-122.38,1630,8270,9772,9900,1500,56,56
3,1.75,1740,8528,1,0,0,4,7,1290,450,47.7097,-122.303,1610,8528,10268,10138,1740,75,75
3,1.75,1830,4160,1,0,0,3,7,1230,600,47.5962,-122.288,1950,4160,5990,6110,1830,96,96
2,1,1150,6098,1,0,0,3,7,950,200,47.7259,-122.328,1790,8455,7248,10245,1150,67,67
3,2,1900,8100,1,0,0,4,7,950,950,47.6997,-122.319,1400,6380,10000,7780,1900,74,74
4,1.75,2930,11562,1,0,3,3,9,1670,1260,47.6765,-122.404,2530,6517,14492,9047,2930,67,67
3,2.5,1570,2865,2,0,0,3,7,1570,0,47.5412,-122.288,1610,2582,4435,4192,1570,11,11
4,2.5,2810,4922,2,0,0,3,9,2810,0,47.614,-122.041,2920,4922,7732,7842,2810,10,10
3,2.5,2250,5692,2,0,0,3,8,2250,0,47.5133,-122.379,1320,5390,7942,6710,2250,14,14
3,1,2140,5037,1,0,0,3,7,2140,0,47.5494,-122.274,1630,6054,7177,7684,2140,58,58
3,1,1580,6300,1,0,0,3,7,1180,400,47.6505,-122.384,1560,1601,7880,3161,1580,89,89
3,1,1080,10500,1,0,0,3,7,1080,0,47.32,-122.278,1200,9607,11580,10807,1080,47,47
3,2,1850,9600,1,0,0,3,7,1850,0,47.7671,-122.225,1770,9600,11450,11370,1850,47,17
5,4.5,3810,8019,2,0,0,3,10,3810,0,47.5915,-122.058,3390,7713,11829,11103,3810,6,6
4,2.5,1840,4011,2,0,0,3,9,1840,0,47.6662,-122.083,2120,4011,5851,6131,1840,9,9
3,2.5,1990,8991,1,0,0,3,7,1570,420,47.3939,-122.164,1920,8991,10981,10911,1990,45,45
3,2,1810,2738,2,0,0,4,9,1810,0,47.6112,-122.115,1760,2754,4548,4514,1810,35,35
3,2,2160,15788,1,0,0,3,8,2160,0,47.6227,-122.207,2260,9787,17948,12047,2160,64,64
3,2.5,2014,4500,2,0,0,3,7,2014,0,47.3371,-122.256,2014,4500,6514,6514,2014,10,10
4,2.25,3250,16684,2,0,0,3,9,3250,0,47.6334,-122.229,2890,16927,19934,19817,3250,35,35
4,1.75,1960,7945,1,0,0,4,7,980,980,47.7326,-122.291,1290,7945,9905,9235,1960,68,68
3,1.75,1260,11775,1,0,0,5,6,1260,0,47.5501,-122.296,1270,5480,13035,6750,1260,72,72
3,2.5,1670,5797,2,0,0,3,7,1670,0,47.3505,-122.179,1670,6183,7467,7853,1670,26,26
4,2.5,2100,1397,3,0,0,3,8,1580,520,47.5928,-122.295,1490,1201,3497,2691,2100,7,7
4,2.5,2160,9682,2,0,0,3,8,2160,0,47.4106,-122.204,1770,9600,11842,11370,2160,15,15
3,2.75,3580,14217,2,0,3,4,10,2210,1370,47.3244,-122.379,3990,14674,17797,18664,3580,26,26
2,1,840,5000,1,0,0,4,7,840,0,47.6803,-122.371,1240,5000,5840,6240,840,106,106
2,1,930,6900,1,0,2,3,7,930,0,47.506,-122.242,1910,7194,7830,9104,930,62,62
4,3.75,3190,17186,2,1,4,3,10,3190,0,47.5115,-122.246,2290,13496,20376,15786,3190,16,16
3,1.75,1700,8534,1,0,0,4,7,1700,0,47.6276,-122.205,2100,10443,10234,12543,1700,62,62
2,1.5,1480,15641,1,0,0,4,7,1480,0,47.5008,-122.366,1520,7525,17121,9045,1480,74,74
4,2.5,2090,6023,2,0,0,3,8,2090,0,47.5713,-121.997,2090,6023,8113,8113,2090,24,24
1,1,1060,54846,1,1,4,3,5,1060,0,47.4716,-122.445,2258,31762,55906,34020,1060,79,79
4,3.25,3680,8580,1,0,3,5,10,1840,1840,47.5266,-122.387,2700,9100,12260,11800,3680,56,56
5,1.75,2300,6720,2,0,0,3,7,2300,0,47.528,-122.32,1200,6000,9020,7200,2300,109,109
4,2.5,2540,5930,2,0,0,3,9,2540,0,47.6451,-122.387,1400,4000,8470,5400,2540,12,12
3,2,1260,2550,2,0,0,3,7,1260,0,47.6821,-122.378,1590,3825,3810,5415,1260,28,28
3,3.5,1590,1102,3,0,0,3,8,1590,0,47.6824,-122.347,1620,3166,2692,4786,1590,4,4
4,2.5,3370,4934,2,0,0,3,9,3370,0,47.3562,-122.022,2980,5046,8304,8026,3370,0,0
4,2.5,3190,4980,2,0,0,3,9,3190,0,47.3657,-122.034,2830,6720,8170,9550,3190,10,10
4,3.5,3190,6000,1,0,3,4,9,2410,780,47.5846,-122.29,2840,4000,9190,6840,3190,103,103
2,1,1410,3600,1,0,0,4,7,1310,100,47.6695,-122.338,1740,4200,5010,5940,1410,89,89
3,2.5,1610,3517,2,0,0,3,8,1610,0,47.4496,-122.189,1830,2889,5127,4719,1610,9,9
2,1,1250,5650,2,0,1,4,7,1250,0,47.5495,-122.377,1210,5650,6900,6860,1250,71,71
4,2.5,3340,12248,2,0,1,3,9,2470,870,47.5858,-122.379,2110,5679,15588,7789,3340,16,16
5,3,2560,12480,1,0,0,3,8,1590,970,47.7657,-122.284,2500,17299,15040,19799,2560,2,2
4,1.5,1800,3245,1,0,0,4,8,1800,0,47.6605,-122.331,1800,4275,5045,6075,1800,85,85
3,2.5,2460,54885,2,0,0,4,8,2460,0,47.4996,-122.146,2770,21407,57345,24177,2460,34,34
4,3.5,2690,5564,2,0,0,3,7,2690,0,47.3537,-122.018,2210,4046,8254,6256,2690,7,7
4,3,3220,6224,1,0,0,3,9,3220,0,47.4813,-122.129,2950,6224,9444,9174,3220,5,5
3,2.5,1690,1613,2,0,0,3,8,1150,540,47.5524,-121.998,1690,1619,3303,3309,1690,0,0
3,2,1440,5600,1,0,0,4,6,720,720,47.4947,-122.185,1120,5700,7040,6820,1440,72,7
4,2.5,3040,7200,2,0,0,3,9,3040,0,47.7747,-122.366,2360,8245,10240,10605,3040,7,7
4,1.75,2270,27122,1,0,0,5,8,1300,970,47.7637,-122.281,2380,11822,29392,14202,2270,57,57
5,2,2000,4211,1,0,2,4,7,1280,720,47.6283,-122.301,1680,4000,6211,5680,2000,106,106
4,1.75,1820,7700,1,0,0,4,7,1100,720,47.7545,-122.357,1700,8500,9520,10200,1820,59,59
4,2.5,2510,17200,1,0,2,4,9,1540,970,47.6287,-122.089,2370,14621,19710,16991,2510,38,38
3,2.5,2580,8154,1,0,0,3,10,2090,490,47.7259,-122.361,1660,8155,10734,9815,2580,58,17
3,1.75,2410,35236,1,0,0,3,8,2410,0,47.7651,-122.166,2110,16980,37646,19090,2410,34,13
4,2.5,2820,5934,1,0,3,5,9,1770,1050,47.5706,-122.403,2230,6000,8754,8230,2820,62,62
4,3.75,3920,4500,3,0,0,3,8,3920,0,47.6805,-122.346,2040,3000,8420,5040,3920,2,2
4,4.75,5310,57346,2,0,0,4,11,5310,0,47.7285,-122.042,4180,47443,62656,51623,5310,25,25
3,2.5,2540,7680,2,0,1,4,9,2540,0,47.7175,-122.364,2490,7680,10220,10170,2540,74,13
2,1,820,3844,1,0,0,4,6,820,0,47.7049,-122.349,1520,3844,4664,5364,820,98,98
3,2.25,2750,6203,1,1,4,5,7,1620,1130,47.6163,-122.068,2570,7009,8953,9579,2750,55,55
3,1.75,1370,10866,1,0,0,4,6,1370,0,47.6774,-122.164,1580,14250,12236,15830,1370,69,69
4,2.75,2390,7330,2,0,0,3,7,2390,0,47.3061,-122.359,1980,6735,9720,8715,2390,25,25
4,2.5,2070,4310,2,0,0,3,7,2070,0,47.5319,-121.85,1970,3748,6380,5718,2070,11,11
3,1.75,1070,7754,1,0,0,3,6,1070,0,47.5079,-122.344,950,7740,8824,8690,1070,62,62
4,2.75,1680,9545,1,0,0,4,7,1080,600,47.739,-122.243,1890,9545,11225,11435,1680,35,35
1,1,1220,4160,1,0,0,3,7,1220,0,47.6746,-122.315,1970,4200,5380,6170,1220,93,93
3,3.5,3380,108900,2,0,0,3,9,2700,680,47.4316,-122.075,2250,130680,112280,132930,3380,15,15
4,1,1480,7560,1,0,0,3,7,1480,0,47.7079,-122.358,1480,7560,9040,9040,1480,74,74
4,2.5,3400,35062,2,0,0,4,11,3400,0,47.7168,-122.113,2880,9705,38462,12585,3400,26,26
5,2.5,3650,9050,2,0,4,5,10,3370,280,47.6345,-122.367,2880,5400,12700,8280,3650,93,93
6,5,3440,4500,2,0,0,3,8,3280,160,47.4871,-122.219,1400,5500,7940,6900,3440,7,7
3,2.5,3070,223463,2,0,0,3,9,3070,0,47.664,-121.993,3640,223463,226533,227103,3070,12,12
4,2.5,3030,7800,2,0,0,3,9,1580,1450,47.689,-122.196,2840,7435,10830,10275,3030,24,24
3,1.75,1730,11986,1,0,3,5,6,1730,0,47.3595,-122.323,2490,9264,13716,11754,1730,96,96
3,1,1380,8147,1,0,0,4,7,1380,0,47.7407,-122.3,1360,8147,9527,9507,1380,67,67
4,2.75,1770,10184,1,0,0,3,8,1250,520,47.3074,-122.385,2070,8320,11954,10390,1770,35,35
5,3,5530,38816,1,0,2,3,10,5530,0,47.7352,-122.116,3800,44417,44346,48217,5530,46,21
4,3,2800,9127,2,0,0,3,9,2800,0,47.6123,-122.007,2780,8165,11927,10945,2800,16,16
4,1.75,1900,9861,1,0,0,4,7,1900,0,47.3615,-122.057,1720,7967,11761,9687,1900,48,48
4,2.5,3030,9500,2,0,0,3,8,3030,0,47.3511,-122.287,2650,9500,12530,12150,3030,26,26
3,2.25,1740,5460,1,0,0,3,7,1210,530,47.3648,-122.046,1740,7500,7200,9240,1740,16,16
4,3.5,3100,7600,2,0,0,3,10,3100,0,47.3892,-122.215,3350,7638,10700,10988,3100,10,10
4,3.5,2630,3757,2,0,0,3,10,2200,430,47.5322,-122.075,2620,2699,6387,5319,2630,7,7
6,3,3030,31920,1,0,0,4,8,1670,1360,47.575,-122.033,2890,35100,34950,37990,3030,34,34
5,4,4070,11334,2,0,0,3,10,4070,0,47.6771,-122.187,2640,9401,15404,12041,4070,1,1
3,2.5,1750,1548,3,0,0,3,9,1750,0,47.5532,-122.282,1750,3960,3298,5710,1750,1,1
4,2.75,1910,7210,1,0,0,4,7,1430,480,47.3693,-122.169,1750,7446,9120,9196,1910,35,35
5,1.75,1790,9335,2,0,0,5,8,1790,0,47.5945,-122.201,1840,9612,11125,11452,1790,62,62
4,1.75,2670,6250,2,0,0,4,8,2020,650,47.6499,-122.391,1820,6250,8920,8070,2670,73,73
4,1,1740,8100,1,0,0,4,7,1020,720,47.467,-122.185,1600,8949,9840,10549,1740,52,52
3,1.5,1360,6000,1,0,0,3,6,860,500,47.6846,-122.345,1560,3000,7360,4560,1360,103,103
4,1.5,1500,2106,2,0,0,3,7,1500,0,47.5669,-122.297,1490,2175,3606,3665,1500,0,0
3,1.75,2190,8000,1,0,0,4,8,2190,0,47.3098,-122.381,1980,8000,10190,9980,2190,47,47
3,1.75,2770,39927,1,0,0,4,8,1580,1190,47.4669,-122.003,2420,36384,42697,38804,2770,36,36
3,1.75,3400,46382,1,0,0,3,7,2050,1350,47.6458,-121.955,2320,20624,49782,22944,3400,35,35
2,1,1280,5500,1,0,0,3,7,1280,0,47.5179,-122.264,1270,5500,6780,6770,1280,66,66
4,3.5,3500,4000,2,0,0,3,10,2560,940,47.628,-122.299,1910,4000,7500,5910,3500,14,14
3,1,1010,7560,1,0,0,3,6,1010,0,47.4497,-122.176,1170,7560,8570,8730,1010,56,56
4,2.5,2030,3905,1,0,0,4,7,1630,400,47.6547,-122.34,2000,3905,5935,5905,2030,88,88
3,1,1480,6750,1,0,0,3,7,1480,0,47.505,-122.366,1480,7594,8230,9074,1480,57,57
2,2.5,1340,5995,2,0,0,3,7,1340,0,47.7366,-122.233,1540,6616,7335,8156,1340,26,26
3,1,1000,8018,1,0,0,3,7,1000,0,47.7285,-122.198,1270,8000,9018,9270,1000,45,45
3,1,1040,7405,1,0,0,4,6,1040,0,47.3105,-122.021,1580,7405,8445,8985,1040,44,44
3,1.75,1510,5200,1,0,0,4,7,860,650,47.6864,-122.365,1650,4160,6710,5810,1510,93,93
6,2.5,3880,5700,2,0,0,3,7,3880,0,47.6816,-122.038,2620,5070,9580,7690,3880,11,11
3,2.5,1770,7336,2,0,0,3,7,1770,0,47.3639,-122.185,1770,7349,9106,9119,1770,18,18
4,2.5,2490,5647,2,0,0,3,8,2490,0,47.7043,-122.114,2970,5450,8137,8420,2490,0,0
3,1.5,1400,1022,3,0,0,3,8,1400,0,47.6989,-122.317,1270,1205,2422,2475,1400,7,7
2,1,960,2700,1,0,0,3,6,780,180,47.6013,-122.299,1400,3000,3660,4400,960,111,111
3,2.75,2940,12487,2,0,0,3,10,2940,0,47.5879,-121.973,3110,10837,15427,13947,2940,18,18
2,2,1960,4018,1,0,0,5,7,980,980,47.5629,-122.32,1240,4641,5978,5881,1960,64,64
3,1.75,2390,7149,1,0,0,3,8,1350,1040,47.7244,-122.326,1710,7402,9539,9112,2390,59,59
5,3.5,3370,16846,2,0,1,3,9,2650,720,47.5584,-122.089,3330,13000,20216,16330,3370,17,17
3,1.5,1370,7697,1,0,0,3,7,1370,0,47.7153,-122.361,1370,7697,9067,9067,1370,76,76
3,2,1560,2589,1,0,0,3,7,790,770,47.6587,-122.344,1450,3893,4149,5343,1560,92,14
3,2.5,3320,11875,1,0,0,5,10,3320,0,47.7212,-122.26,3730,11875,15195,15605,3320,36,36
4,3.25,4830,22257,2,1,4,4,11,4830,0,47.6409,-122.241,3820,25582,27087,29402,4830,24,24
3,1,1070,10125,1,0,0,3,7,1070,0,47.7012,-122.167,1540,10200,11195,11740,1070,53,53
3,2.5,1470,3971,2,0,0,3,7,1470,0,47.6816,-122.035,1650,3148,5441,4798,1470,12,12
3,1.75,1470,6250,1,0,3,4,7,1070,400,47.7394,-122.288,2630,7050,7720,9680,1470,75,75
2,2,1350,4225,1,0,0,3,8,1350,0,47.7106,-122.03,1660,4225,5575,5885,1350,11,11
3,3.25,3230,7800,2,0,3,3,10,3230,0,47.6348,-122.403,3030,6600,11030,9630,3230,9,9
4,2.5,1780,2992,2,0,0,3,7,1780,0,47.7633,-122.149,1610,2961,4772,4571,1780,12,12
4,1.75,2085,174240,1,0,0,3,7,1610,475,47.5753,-121.95,2690,174240,176325,176930,2085,50,50
4,2.5,2130,9013,2,0,0,3,8,2130,0,47.3208,-122.273,2350,8982,11143,11332,2130,27,27
5,2.75,2990,6768,2,0,0,3,9,2990,0,47.5462,-122.182,2870,6768,9758,9638,2990,1,1
3,1.75,1660,9600,1,0,0,3,8,1380,280,47.7601,-122.167,2030,9500,11260,11530,1660,33,33
3,1.75,1520,7350,1,0,0,4,7,1140,380,47.7167,-122.17,1380,7350,8870,8730,1520,43,43
4,1,1900,9000,1,0,0,4,7,1290,610,47.4629,-122.361,1950,10800,10900,12750,1900,66,66
3,2.25,1960,1985,2,0,0,3,7,1750,210,47.5417,-122.289,1760,1985,3945,3745,1960,12,12
3,2,1670,8800,1,0,0,4,7,1150,520,47.6096,-122.132,2020,8250,10470,10270,1670,53,53
4,1.75,1890,9205,1,0,0,3,8,1260,630,47.774,-122.348,1430,6775,11095,8205,1890,51,51
