bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,l1area,l2area,l3area,yearsstand,yearsrenovated
4,3.25,2670,5001,1,0,0,3,9,1640,1030,47.5666,-122.293,1610,5001,7671,6611,2670,6,6
3,1.5,2120,6290,1,0,0,4,8,1220,900,47.5658,-122.318,1620,5400,8410,7020,2120,70,70
3,1.75,1840,5101,1,0,0,5,7,1040,800,47.5585,-122.317,1340,5000,6941,6340,1840,67,67
2,1.75,1650,4000,1,0,0,4,7,950,700,47.5622,-122.319,1060,4110,5650,5170,1650,72,72
2,1,1100,6000,1,0,0,4,6,1100,0,47.5275,-122.323,1280,6000,7100,7280,1100,119,119
4,3.75,2220,3797,1,0,0,4,6,1330,890,47.5574,-122.315,1490,4340,6017,5830,2220,102,102
1,0.75,420,6720,1,0,0,3,5,420,0,47.552,-122.311,1420,6720,7140,8140,420,97,97
3,1.5,1030,6969,1,0,0,4,6,1030,0,47.5492,-122.3,1420,6000,7999,7420,1030,98,98
3,1.75,1200,4500,1,0,0,5,7,1200,0,47.5553,-122.316,1340,4500,5700,5840,1200,113,113
5,2.5,2760,6000,2,0,0,3,8,2760,0,47.5289,-122.321,1360,6000,8760,7360,2760,13,13
2,1,1000,4776,1,0,0,4,6,1000,0,47.5619,-122.315,1500,4800,5776,6300,1000,77,77
2,1,760,4000,1,0,0,3,6,760,0,47.5462,-122.32,1130,4000,4760,5130,760,109,109
4,1,1400,6739,1,0,0,3,7,1000,400,47.5402,-122.298,1500,6380,8139,7880,1400,65,65
2,1,1170,5043,1,0,0,3,6,880,290,47.5492,-122.302,1430,5692,6213,7122,1170,70,70
4,2.75,2500,5100,1,0,0,4,7,1420,1080,47.523,-122.332,1430,5100,7600,6530,2500,112,112
3,1.5,1870,9000,1,0,0,3,7,1120,750,47.5224,-122.318,1850,6000,10870,7850,1870,96,96
2,1,670,4500,1,0,0,3,5,670,0,47.5271,-122.326,1210,4500,5170,5710,670,114,114
5,1.75,2460,6846,1,0,0,5,7,1340,1120,47.5445,-122.321,1410,4800,9306,6210,2460,108,108
3,1.75,1430,4850,1,0,0,3,7,930,500,47.5472,-122.303,1430,4850,6280,6280,1430,41,41
3,2.5,1600,1936,2,0,0,3,7,1600,0,47.5629,-122.297,1600,1936,3536,3536,1600,12,12
2,1,1320,9967,1,0,0,3,6,940,380,47.5693,-122.296,1970,7587,11287,9557,1320,100,100
4,2.75,2470,7200,1,0,0,5,7,1350,1120,47.5631,-122.317,1500,6000,9670,7500,2470,79,79
3,1,1190,6250,1,0,0,3,7,990,200,47.5658,-122.292,1760,6434,7440,8194,1190,65,65
2,1.75,1270,1685,2,0,0,3,8,1270,0,47.5646,-122.295,1270,1843,2955,3113,1270,7,7
3,1.75,1270,4815,1,0,0,3,6,980,290,47.5495,-122.31,1270,6431,6085,7701,1270,97,97
3,2.5,2100,5060,2,0,0,3,7,2100,0,47.563,-122.298,1520,2468,7160,3988,2100,13,13
4,2,1750,5202,1,0,1,4,6,1070,680,47.5677,-122.317,2090,5400,6952,7490,1750,77,77
3,1.75,1130,7500,1,0,0,4,7,1130,0,47.5254,-122.318,1240,6000,8630,7240,1130,111,111
4,1.5,1420,6720,1,0,0,3,7,1420,0,47.5518,-122.311,1560,5600,8140,7160,1420,94,94
2,1,750,6720,1,0,0,3,6,750,0,47.552,-122.31,920,6720,7470,7640,750,103,103
3,2.5,1800,3253,2,0,0,3,7,1800,0,47.5401,-122.292,1800,3081,5053,4881,1800,18,18
3,1,1100,6000,1,0,0,2,6,1100,0,47.5279,-122.318,960,5880,7100,6840,1100,93,93
2,1,840,4200,1,0,0,3,5,840,0,47.5292,-122.316,830,5000,5040,5830,840,81,81
4,1.5,3520,4933,1,0,0,4,8,2270,1250,47.5655,-122.315,1710,5400,8453,7110,3520,90,90
3,2.25,1590,3056,2,0,0,3,7,1590,0,47.5432,-122.293,1540,2890,4646,4430,1590,18,18
4,1.75,1780,5000,1,0,0,5,7,890,890,47.5329,-122.292,1860,5000,6780,6860,1780,116,116
3,2.5,1460,3044,2,0,0,3,7,1460,0,47.544,-122.296,1490,3044,4504,4534,1460,19,19
4,3,2860,5724,1,0,0,3,7,1730,1130,47.5427,-122.302,2340,7200,8584,9540,2860,36,36
2,1,750,4000,1,0,0,2,6,750,0,47.54,-122.32,1160,4000,4750,5160,750,86,86
4,1,2410,6975,1,0,0,3,7,1510,900,47.5692,-122.295,1880,6255,9385,8135,2410,62,62
2,2.25,1490,6770,1,0,0,3,8,1490,0,47.5577,-122.297,1820,7875,8260,9695,1490,93,93
4,1,1530,5684,1,0,0,3,7,1130,400,47.5507,-122.298,1540,6095,7214,7635,1530,62,62
6,3,2510,5310,1,0,0,4,7,1460,1050,47.5533,-122.304,1390,5407,7820,6797,2510,75,75
3,3.5,1900,4805,2,0,0,3,8,1560,340,47.5686,-122.315,1360,4800,6705,6160,1900,20,20
3,1.75,1400,6000,1,0,0,4,7,700,700,47.5283,-122.321,1030,6000,7400,7030,1400,100,100
4,2,1450,5456,1,0,0,5,7,1450,0,47.5442,-122.297,980,6100,6906,7080,1450,68,68
3,2.5,1700,3575,2,0,0,3,7,1700,0,47.5418,-122.295,1590,3380,5275,4970,1700,19,19
2,1,950,7954,1,0,0,4,7,950,0,47.557,-122.306,1180,6828,8904,8008,950,78,78
2,1,920,5850,1,0,0,4,6,920,0,47.5441,-122.304,1640,5476,6770,7116,920,119,119
5,3.25,2360,3873,2,0,0,3,8,1990,370,47.5635,-122.299,1720,3071,6233,4791,2360,13,13
4,2.5,2240,5624,1,0,0,3,7,1520,720,47.5574,-122.308,2240,7495,7864,9735,2240,58,58
3,3.25,2220,8227,1,0,0,5,8,1770,450,47.5665,-122.316,1750,4800,10447,6550,2220,90,90
5,1.75,1550,5225,1,0,0,4,7,1550,0,47.554,-122.306,1220,5225,6775,6445,1550,78,78
3,3.5,1790,1682,2,0,0,3,7,1480,310,47.542,-122.321,1150,4000,3472,5150,1790,13,13
3,2.5,1530,2890,2,0,0,3,7,1530,0,47.5434,-122.293,1540,2890,4420,4430,1530,18,18
3,2,1330,6000,1,0,0,4,7,630,700,47.5255,-122.327,1140,6000,7330,7140,1330,119,119
3,1.75,1300,958,2,0,0,3,7,840,460,47.5677,-122.314,1340,1254,2258,2594,1300,8,8
2,1,760,4000,1,0,0,4,6,760,0,47.5466,-122.304,1640,4500,4760,6140,760,69,69
3,1,1630,5000,1,0,0,3,7,930,700,47.5497,-122.295,1630,5480,6630,7110,1630,65,65
3,2.25,3020,6000,3,0,2,3,8,1980,1040,47.5249,-122.319,1150,6000,9020,7150,3020,25,25
2,1,770,2191,1,0,0,3,6,770,0,47.5512,-122.323,940,5000,2961,5940,770,82,82
3,1.75,2660,5511,1,0,0,3,8,1330,1330,47.5575,-122.3,2030,6111,8171,8141,2660,71,71
2,1,1010,7500,1,0,0,3,7,1010,0,47.5283,-122.32,1220,6000,8510,7220,1010,78,78
3,2.5,1880,5290,1,0,0,3,8,1250,630,47.5401,-122.3,2030,5092,7170,7122,1880,45,45
4,2,2310,5004,1,0,0,3,7,1430,880,47.5471,-122.298,1630,5060,7314,6690,2310,25,25
3,1,2010,6000,1,0,0,3,7,1210,800,47.5515,-122.298,2460,6000,8010,8460,2010,52,52
5,3,2020,5917,1,0,0,3,7,1220,800,47.5482,-122.294,2130,5529,7937,7659,2020,26,26
2,1.75,1740,5100,1,0,0,3,6,580,1160,47.5211,-122.33,1440,5100,6840,6540,1740,104,104
2,1,700,7457,1,0,0,3,6,700,0,47.5348,-122.295,1500,7130,8157,8630,700,76,76
5,2,2190,8316,1,0,0,3,7,1390,800,47.5488,-122.298,2010,8316,10506,10326,2190,58,58
3,1.5,2030,8880,1,0,0,3,7,1330,700,47.5586,-122.311,2140,5592,10910,7732,2030,56,56
3,1.5,2480,5280,1,0,0,5,7,1620,860,47.5575,-122.303,2090,4800,7760,6890,2480,72,72
2,1,1800,5182,1,0,0,3,6,900,900,47.5508,-122.3,1570,5876,6982,7446,1800,77,77
3,2.5,1520,2550,2,0,0,3,7,1520,0,47.5245,-122.33,1460,2550,4070,4010,1520,14,14
4,3.5,3820,17745,2,0,2,3,8,2440,1380,47.557,-122.295,2520,9640,21565,12160,3820,64,64
1,1,780,4000,1,0,0,3,5,780,0,47.5424,-122.321,1150,4000,4780,5150,780,114,114
4,2,1210,4250,1,0,0,4,7,1210,0,47.5275,-122.321,1210,6000,5460,7210,1210,78,78
2,2.5,1240,1546,2,0,0,3,7,1240,0,47.5634,-122.298,1520,2468,2786,3988,1240,12,12
1,1,800,2480,1,0,0,4,6,800,0,47.5581,-122.316,1490,4650,3280,6140,800,100,100
3,1.75,2110,4800,1,0,0,3,8,1210,900,47.567,-122.318,1660,4800,6910,6460,2110,63,63
4,2.5,2540,5001,2,0,0,3,9,2540,0,47.5423,-122.302,2360,6834,7541,9194,2540,14,14
4,3,1800,2500,2,0,0,3,7,1800,0,47.5333,-122.294,1830,6900,4300,8730,1800,19,19
3,2.5,1410,1332,2,0,0,3,7,960,450,47.5683,-122.314,1410,1343,2742,2753,1410,5,5
3,1,1250,6250,1,0,0,2,7,1030,220,47.5292,-122.323,1130,6250,7500,7380,1250,70,70
3,1,1100,5100,1,0,0,4,7,1100,0,47.5231,-122.332,1450,5100,6200,6550,1100,106,106
3,2,2020,7260,1,0,0,3,7,1180,840,47.5496,-122.311,1400,5950,9280,7350,2020,93,93
3,1,1320,5750,1,0,0,3,7,1320,0,47.5288,-122.325,1010,5700,7070,6710,1320,106,106
5,3,2270,5001,1,0,0,3,7,1360,910,47.5539,-122.3,1950,5500,7271,7450,2270,30,30
3,2.5,1530,2890,2,0,0,3,7,1530,0,47.5434,-122.293,1540,2890,4420,4430,1530,18,18
3,2.5,1650,4929,2,0,0,3,7,1520,130,47.5634,-122.298,1520,2287,6579,3807,1650,12,12
2,1,1020,7920,1,0,0,3,6,1020,0,47.5558,-122.31,1530,6900,8940,8430,1020,80,80
3,2.75,2220,5000,2,0,0,3,7,2220,0,47.5515,-122.324,960,5000,7220,5960,2220,26,26
2,2,2010,3797,1,0,0,3,7,1450,560,47.5596,-122.315,1660,4650,5807,6310,2010,97,10
2,1,1080,2674,1,0,0,4,6,720,360,47.5595,-122.317,1250,5000,3754,6250,1080,100,100
5,3,2560,5445,1,0,0,4,7,1760,800,47.5502,-122.311,1080,5445,8005,6525,2560,92,92
4,3.5,2440,3052,2,0,0,3,8,1940,500,47.555,-122.309,2390,4600,5492,6990,2440,13,13
3,1.75,1690,1468,2,0,0,3,8,1380,310,47.563,-122.297,1690,1936,3158,3626,1690,11,11
3,1.75,1140,1165,2,0,0,3,8,1140,0,47.5638,-122.295,1150,1552,2305,2702,1140,5,5
3,2,1720,5525,1,0,2,5,7,960,760,47.559,-122.298,1760,5525,7245,7285,1720,78,78
2,1,840,4000,1,0,0,3,6,840,0,47.5531,-122.307,1100,4000,4840,5100,840,77,77
2,1,1070,7386,1,0,0,3,6,1070,0,47.5434,-122.298,1330,6351,8456,7681,1070,70,70
3,1.5,1390,1882,2,0,0,3,7,1390,0,47.5667,-122.297,1490,2175,3272,3665,1390,5,5
3,2.5,1800,2516,2,0,0,3,7,1800,0,47.5401,-122.293,1800,2562,4316,4362,1800,18,18
4,1.75,2430,5481,1,0,0,3,8,1430,1000,47.5569,-122.298,2050,5508,7911,7558,2430,66,66
3,2.75,2030,6840,1,0,0,3,7,1210,820,47.5413,-122.299,1910,6365,8870,8275,2030,40,40
3,2,1410,4303,1,0,0,4,7,1410,0,47.5541,-122.317,1660,4326,5713,5986,1410,119,119
2,2,1090,934,3,0,0,3,8,1090,0,47.6341,-122.342,1090,1376,2024,2466,1090,11,11
3,1,1370,5250,1,0,0,3,7,1070,300,47.6421,-122.348,2410,4200,6620,6610,1370,80,80
3,1,1500,2555,2,0,2,3,7,1500,0,47.627,-122.353,1820,2555,4055,4375,1500,109,109
2,2,1830,3600,1,0,0,4,7,1230,600,47.6359,-122.351,2020,3600,5430,5620,1830,93,93
3,2,1560,3200,1,0,0,3,7,1560,0,47.6398,-122.356,1240,3600,4760,4840,1560,109,7
4,3.75,3520,3944,1,0,0,5,8,2200,1320,47.6424,-122.348,2310,4725,7464,7035,3520,106,106
2,1,1450,7098,1,0,4,3,7,1450,0,47.63,-122.349,2390,6098,8548,8488,1450,95,95
3,2.5,1980,2975,3,0,2,3,8,1980,0,47.6294,-122.344,1980,3144,4955,5124,1980,26,26
5,2.5,2810,6000,2,0,0,3,9,2810,0,47.6367,-122.35,2240,4800,8810,7040,2810,112,112
3,3.25,1510,2064,2,0,0,3,8,1220,290,47.6398,-122.345,1670,2594,3574,4264,1510,11,11
3,1.5,1410,3600,1,0,0,3,7,1410,0,47.6402,-122.357,1370,3600,5010,4970,1410,113,113
4,2.5,3240,3600,2,0,0,3,9,2060,1180,47.6405,-122.356,1820,3600,6840,5420,3240,11,11
3,1.5,1660,3190,1,0,0,3,7,1660,0,47.6368,-122.351,2200,3240,4850,5440,1660,100,100
3,1,1110,6000,1,0,0,3,7,1110,0,47.6461,-122.357,1460,6000,7110,7460,1110,115,115
3,2,1880,3000,1,0,0,4,8,1040,840,47.6418,-122.351,1790,3000,4880,4790,1880,88,88
3,3.25,3530,4920,2,0,0,3,9,2660,870,47.641,-122.357,1900,4200,8450,6100,3530,4,4
3,3,3180,2758,2,0,2,3,11,2240,940,47.6377,-122.342,2420,2758,5938,5178,3180,11,11
3,2.5,1300,1590,2,0,0,3,8,1100,200,47.6384,-122.343,1070,1223,2890,2293,1300,5,5
2,1,1130,2640,1,0,0,4,8,1130,0,47.6438,-122.357,1680,3200,3770,4880,1130,92,92
3,2.5,2000,1950,3,0,0,3,8,2000,0,47.6476,-122.356,1560,1340,3950,2900,2000,14,14
3,2,1140,6000,1,0,0,3,7,1140,0,47.637,-122.355,1260,4000,7140,5260,1140,110,110
5,2.5,1660,4000,1,0,0,5,8,1660,0,47.6452,-122.352,1210,4000,5660,5210,1660,90,90
3,1,2230,3200,2,0,2,3,8,1630,600,47.6334,-122.356,2280,5400,5430,7680,2230,101,101
4,1.75,2410,6000,1,0,0,3,8,2410,0,47.6369,-122.355,1280,4000,8410,5280,2410,108,108
3,3.25,2420,1923,2,0,2,3,10,1840,580,47.637,-122.341,1840,2890,4343,4730,2420,13,13
4,2.75,2250,5700,1,0,0,3,8,1200,1050,47.6406,-122.344,1720,3850,7950,5570,2250,68,68
4,1.75,1880,3720,1,0,0,4,7,1880,0,47.6431,-122.356,2090,4095,5600,6185,1880,95,95
2,1,970,3400,1,0,0,3,7,970,0,47.6444,-122.357,1180,3600,4370,4780,970,95,95
4,1,1150,2560,1,0,0,3,7,1150,0,47.6368,-122.355,1890,3000,3710,4890,1150,110,110
3,1.75,2190,3800,1,0,2,4,8,2190,0,47.643,-122.355,2190,3880,5990,6070,2190,96,96
4,1.75,2000,6000,1,0,3,5,7,1000,1000,47.6428,-122.348,2610,4377,8000,6987,2000,63,63
3,2.75,2170,2738,1,0,0,4,9,1550,620,47.6389,-122.349,1170,1062,4908,2232,2170,89,89
2,2,1490,713,3,0,0,3,9,1490,0,47.6356,-122.346,1490,1110,2203,2600,1490,5,5
3,1.5,1570,1050,2,0,0,3,8,1570,0,47.6358,-122.356,2070,3600,2620,5670,1570,104,104
7,4.5,6210,8856,2,0,2,5,11,4760,1450,47.6307,-122.354,2940,5400,15066,8340,6210,109,109
3,1,1180,3400,1,0,0,3,8,1180,0,47.6376,-122.353,1440,3400,4580,4840,1180,112,112
3,2.75,2260,4000,2,0,0,4,8,1540,720,47.6435,-122.353,2120,4000,6260,6120,2260,63,63
3,3.5,1650,1577,2,0,0,3,7,1100,550,47.6302,-122.344,1580,1280,3227,2860,1650,7,7
3,2.5,2460,6600,1,0,0,4,8,1560,900,47.6364,-122.351,2090,3400,9060,5490,2460,90,90
4,3,1670,2642,2,0,0,3,8,1350,320,47.6397,-122.345,1670,2594,4312,4264,1670,11,11
3,1,1520,2500,1,0,0,3,8,1520,0,47.6347,-122.352,1880,3600,4020,5480,1520,107,107
2,1,1100,4000,1,0,0,3,7,1100,0,47.6388,-122.35,1590,4000,5100,5590,1100,113,113
4,3.25,3100,3900,2,0,2,5,9,2090,1010,47.6385,-122.348,2110,3900,7000,6010,3100,96,96
3,1.75,2610,6360,2,0,2,3,8,2130,480,47.6287,-122.351,3010,6000,8970,9010,2610,95,95
2,1.75,1560,1750,1,0,0,4,6,780,780,47.6347,-122.355,1850,3600,3310,5450,1560,115,115
3,2.5,1260,889,3,0,0,3,8,1260,0,47.6277,-122.345,1340,1324,2149,2664,1260,11,11
3,2.5,2490,4000,2,0,0,5,8,1670,820,47.6403,-122.35,2310,4000,6490,6310,2490,101,101
3,2.5,2040,6000,1,0,0,3,8,1840,200,47.6334,-122.35,1820,4920,8040,6740,2040,68,68
3,1.5,2680,4775,2,0,2,5,8,1880,800,47.6333,-122.347,2280,5947,7455,8227,2680,106,106
4,3.25,3770,4103,2,0,0,5,9,2710,1060,47.641,-122.349,2560,4160,7873,6720,3770,94,94
3,1.75,1840,2310,1,0,2,4,8,1140,700,47.6462,-122.351,1670,4000,4150,5670,1840,105,105
4,3,2240,6000,1,0,0,4,8,1270,970,47.6369,-122.35,2240,4250,8240,6490,2240,105,105
3,2.5,1500,1119,3,0,2,3,7,1110,390,47.6327,-122.346,1500,1057,2619,2557,1500,11,11
2,2,1450,989,3,0,0,3,9,1450,0,47.6354,-122.346,1490,1240,2439,2730,1450,5,5
5,2,3370,5000,1,0,0,4,7,2140,1230,47.6373,-122.35,1920,3200,8370,5120,3370,112,112
4,2,1410,4480,1,0,0,3,8,1410,0,47.6385,-122.344,1240,3400,5890,4640,1410,92,92
6,1,1730,2760,1,0,0,3,7,1250,480,47.6342,-122.353,1630,3200,4490,4830,1730,101,101
3,3.25,1690,1473,2,0,0,3,8,1380,310,47.6397,-122.345,1670,2594,3163,4264,1690,11,11
1,1,630,1362,1,0,0,3,7,630,0,47.6342,-122.342,1090,1376,1992,2466,630,76,76
2,1.5,1030,4500,1,0,0,3,7,830,200,47.6455,-122.352,1250,4000,5530,5250,1030,95,95
3,1.5,1200,890,2,0,0,3,8,1030,170,47.6384,-122.342,1230,2120,2090,3350,1200,11,11
3,2,1810,2159,1,0,0,3,7,1010,800,47.6273,-122.345,1810,2159,3969,3969,1810,97,97
3,3.5,1480,1077,2,0,0,3,7,1300,180,47.5421,-122.322,1140,2003,2557,3143,1480,12,12
4,2.25,1950,5950,1,0,0,3,8,1330,620,47.639,-122.347,2600,5593,7900,8193,1950,72,72
3,2.25,2390,2750,2,0,0,5,8,1580,810,47.6339,-122.354,2200,5160,5140,7360,2390,94,94
3,3.25,3140,5445,2,0,3,4,10,2240,900,47.6406,-122.347,2950,5250,8585,8200,3140,106,106
2,1,1150,4400,1,0,0,4,7,1150,0,47.6226,-122.292,1240,4400,5550,5640,1150,114,114
3,2.75,2480,3240,1,0,0,3,9,1890,590,47.6399,-122.311,2160,3240,5720,5400,2480,90,90
3,1.5,2560,4000,1,0,0,5,8,1660,900,47.6384,-122.279,2560,4000,6560,6560,2560,92,92
3,3.5,3490,4000,2,0,0,3,9,2570,920,47.6385,-122.281,1880,4000,7490,5880,3490,10,10
5,4.5,3732,4426,2,0,0,3,10,2932,800,47.6189,-122.288,2950,4000,8158,6950,3732,18,18
4,3.5,3400,3850,2,0,0,3,10,2790,610,47.6258,-122.302,2030,4000,7250,6030,3400,11,11
2,2.5,1230,1391,2,0,0,3,8,870,360,47.6192,-122.301,1240,1350,2621,2590,1230,15,15
3,2.5,1580,1161,2,0,0,3,8,1010,570,47.6206,-122.299,1680,1177,2741,2857,1580,11,11
4,3.5,3440,3800,3,0,0,3,9,3440,0,47.6408,-122.307,1760,3800,7240,5560,3440,5,5
4,2.25,1890,5940,1,0,1,3,9,1470,420,47.6316,-122.303,2430,5940,7830,8370,1890,56,56
2,2,1460,1085,2,0,0,3,8,950,510,47.6205,-122.299,1580,1202,2545,2782,1460,5,5
2,1.75,2140,5000,1,0,0,3,7,1000,1140,47.6284,-122.291,2250,4000,7140,6250,2140,89,23
5,1.5,3050,2992,1,0,0,4,8,1920,1130,47.621,-122.302,1200,1209,6042,2409,3050,88,88
4,1.5,2040,6900,2,0,0,3,9,2040,0,47.6188,-122.285,3150,8220,8940,11370,2040,116,116
3,1.75,2650,5512,2,0,0,3,9,2250,400,47.6265,-122.295,1440,5100,8162,6540,2650,35,35
8,3.5,4440,6480,2,0,3,5,10,3140,1300,47.631,-122.303,4440,8640,10920,13080,4440,60,60
2,2.25,1230,932,2,0,0,3,8,1020,210,47.6192,-122.301,1230,1064,2162,2294,1230,15,15
2,1,790,4000,1,0,2,3,7,790,0,47.6248,-122.301,1700,4200,4790,5900,790,111,111
4,3.5,3480,4000,2,0,0,3,9,2460,1020,47.6356,-122.281,2620,4000,7480,6620,3480,4,4
4,4,5780,7173,2,0,0,3,11,4130,1650,47.6374,-122.288,3930,7994,12953,11924,5780,11,11
4,2.5,1700,4418,2,0,0,3,8,1700,0,47.6434,-122.3,2090,4174,6118,6264,1700,88,15
4,3.25,3030,5164,1,0,0,5,9,2700,330,47.6394,-122.299,1890,4415,8194,6305,3030,94,94
4,3.25,2050,5000,2,0,0,4,8,1370,680,47.6235,-122.298,1720,5000,7050,6720,2050,32,32
4,3.5,3680,2242,2,0,0,3,9,2670,1010,47.6192,-122.307,1350,1288,5922,2638,3680,89,7
3,2.25,2610,3357,2,0,0,4,7,1980,630,47.638,-122.306,1940,3357,5967,5297,2610,93,93
3,4.25,2820,7200,2,0,0,4,10,2460,360,47.6298,-122.29,3300,7522,10020,10822,2820,89,89
2,2,1880,5400,1,0,0,3,8,1880,0,47.6238,-122.311,1590,5400,7280,6990,1880,117,117
3,1,1660,4400,1,0,0,3,8,1460,200,47.6362,-122.302,1660,4400,6060,6060,1660,108,108
4,2.25,2870,6000,1,0,0,5,8,1730,1140,47.6362,-122.282,2370,5500,8870,7870,2870,68,68
4,1.5,1810,3400,2,0,0,3,8,1810,0,47.6264,-122.302,1770,3600,5210,5370,1810,93,93
3,1.75,2140,4800,2,0,0,3,8,1690,450,47.6311,-122.312,2440,4800,6940,7240,2140,114,114
4,4.5,3130,5126,3,0,0,3,10,2450,680,47.6239,-122.29,2540,7784,8256,10324,3130,5,5
3,2,1400,1657,2,0,0,3,8,1060,340,47.6196,-122.298,1540,2275,3057,3815,1400,15,15
3,2.5,1620,1377,2,0,0,3,8,1100,520,47.6195,-122.299,1620,1251,2997,2871,1620,10,10
2,1,950,4560,1,0,0,3,7,950,0,47.6288,-122.3,2040,4560,5510,6600,950,94,94
5,3.5,3090,3600,2,0,0,3,9,2060,1030,47.6217,-122.309,2240,3904,6690,6144,3090,19,19
3,3.75,3150,8550,2,0,0,3,10,3150,0,47.6387,-122.284,2510,8550,11700,11060,3150,12,12
4,1.5,1850,3600,2,0,0,3,8,1660,190,47.6376,-122.307,1970,3600,5450,5570,1850,90,90
4,3.25,3020,4000,1,0,0,5,8,1920,1100,47.6395,-122.279,2400,4000,7020,6400,3020,92,92
3,2,2050,3933,1,0,0,3,8,1180,870,47.6436,-122.303,1940,4000,5983,5940,2050,93,13
4,1,1860,4736,1,0,0,1,7,1860,0,47.6251,-122.3,1800,4000,6596,5800,1860,118,118
6,4.5,4800,9097,2,0,0,3,10,3580,1220,47.6259,-122.291,2180,6037,13897,8217,4800,12,12
2,2.5,2210,4440,2,0,0,4,8,1440,770,47.6305,-122.3,1560,4920,6650,6480,2210,88,88
4,2.5,2790,5450,2,0,0,3,10,1930,860,47.6453,-122.303,2320,5450,8240,7770,2790,94,14
3,1.5,2200,2880,2,0,0,5,7,1440,760,47.6308,-122.312,2440,4640,5080,7080,2200,115,115
4,1.5,2650,6900,2,0,0,4,9,2400,250,47.6275,-122.305,2420,6900,9550,9320,2650,110,110
3,4,4200,30120,2,0,2,4,11,3600,600,47.6379,-122.311,2760,12200,34320,14960,4200,86,86
3,2,2090,4077,1,0,0,4,8,1530,560,47.6433,-122.3,2010,4132,6167,6142,2090,88,88
4,2.25,2190,4104,2,0,0,5,8,1410,780,47.6419,-122.306,1990,3860,6294,5850,2190,91,91
3,1.75,2560,4800,1,0,0,3,7,1280,1280,47.6207,-122.295,1620,4800,7360,6420,2560,108,108
4,2.25,2940,5735,1,0,0,3,9,1470,1470,47.6381,-122.304,2230,5659,8675,7889,2940,62,62
4,2.5,3370,8402,1,0,0,5,10,2240,1130,47.6349,-122.29,3190,8700,11772,11890,3370,57,57
3,2.75,3150,5520,1,0,0,4,8,2130,1020,47.6345,-122.302,3160,6200,8670,9360,3150,94,94
4,3.5,3890,3600,2,0,0,3,9,2860,1030,47.6342,-122.282,2460,6050,7490,8510,3890,14,14
4,3,2530,4560,1,0,0,3,7,1540,990,47.6287,-122.3,1640,4560,7090,6200,2530,94,0
4,3,2170,4000,2,0,0,4,9,1610,560,47.6196,-122.292,1670,4000,6170,5670,2170,37,3
4,3.5,5860,7200,2,0,0,5,10,3690,2170,47.6287,-122.287,4150,7200,13060,11350,5860,112,112
2,1,1290,4636,1,0,0,3,7,1290,0,47.6393,-122.301,1940,4635,5926,6575,1290,95,95
4,2,2120,3360,2,0,0,3,9,2120,0,47.6227,-122.31,2090,3600,5480,5690,2120,114,114
4,2.5,3940,4407,2,0,0,4,8,2620,1320,47.6374,-122.299,1790,4407,8347,6197,3940,98,98
4,2.25,2920,6513,2,0,0,4,9,2260,660,47.638,-122.29,4510,9248,9433,13758,2920,82,82
2,1,1280,6000,1,0,0,3,7,1280,0,47.6339,-122.282,2460,4800,7280,7260,1280,54,54
4,2.25,3260,4640,2,0,0,5,9,2360,900,47.6272,-122.312,3240,5800,7900,9040,3260,112,112
2,1,710,4800,1,0,0,2,6,710,0,47.6212,-122.298,1480,1721,5510,3201,710,69,69
5,4.25,4860,9453,1,0,1,5,10,3100,1760,47.6196,-122.286,3150,8557,14313,11707,4860,114,114
3,2.5,2030,1800,3,0,0,3,9,2030,0,47.6199,-122.3,1450,1441,3830,2891,2030,6,6
3,3,4040,7200,1,0,2,4,9,3340,700,47.6288,-122.284,3450,10800,11240,14250,4040,89,89
3,1.5,1940,4000,1,0,0,3,8,1310,630,47.6205,-122.291,1940,4000,5940,5940,1940,104,104
3,4.25,5150,7800,2,0,2,3,11,4170,980,47.6288,-122.282,4270,7800,12950,12070,5150,65,65
2,1,700,3400,1,0,0,3,6,700,0,47.6212,-122.296,1570,4512,4100,6082,700,73,73
3,2,2360,4800,2,0,0,3,9,2360,0,47.6317,-122.312,2260,4800,7160,7060,2360,110,0
4,4.75,4575,24085,2,0,2,5,10,3905,670,47.6263,-122.284,3900,9687,28660,13587,4575,93,93
4,2.5,2230,3600,2,0,0,5,8,1630,600,47.6304,-122.309,2410,4800,5830,7210,2230,113,113
5,1.75,1910,5640,2,0,0,4,9,1910,0,47.6249,-122.311,2050,5400,7550,7450,1910,113,113
3,2.25,1490,1212,2,0,0,3,9,1040,450,47.6226,-122.313,1490,1337,2702,2827,1490,8,8
3,1.75,1600,4400,1,0,0,3,7,1030,570,47.6348,-122.281,2150,4000,6000,6150,1600,78,78
2,1.25,1230,1569,2,0,0,3,9,1050,180,47.6193,-122.304,1100,1230,2799,2330,1230,10,10
4,2.25,2870,6280,1,0,0,4,9,1980,890,47.6329,-122.31,2370,4760,9150,7130,2870,114,114
4,3.25,2850,4800,2,0,0,5,10,2700,150,47.6292,-122.312,2850,4800,7650,7650,2850,114,114
3,1,1180,3600,1,0,0,3,7,1180,0,47.6337,-122.28,1900,3600,4780,5500,1180,93,93
3,2,1840,2825,1,0,0,3,7,1040,800,47.6428,-122.302,1820,3750,4665,5570,1840,99,99
